"","Lon","Lat","Timestamp","bias","std","MSE","Cov","Z"
"12271",-80.342,36.026,2020-05-01 12:00:00,-0.444313992796151,2.88903787964519,8.54395479421924,1,5
"23351",-78.8197,35.8652,2020-05-01 12:00:00,0.180661533140221,2.4513707788173,6.04185728479593,1,5
"7532",-80.851473,35.281791,2020-05-01 12:00:00,0.98341030942746,2.14432206137406,5.5652129395837,1,2
"12272",-80.342,36.026,2020-05-01 12:00:00,-0.361032491069752,2.55161096344294,6.64106296837022,1,2
"23352",-78.8197,35.8652,2020-05-01 12:00:00,-0.0136175661339459,2.34390109555643,5.49405778385803,1,2
"143",-82.5844,35.6062,2020-05-01 13:00:00,-1.67968248452985,10.4860044591465,112.777622766076,1,1e+05
"754",-80.851473,35.281791,2020-05-01 13:00:00,-2.72018063329689,8.33766937401806,76.9161132682022,1,1e+05
"1228",-80.342,36.026,2020-05-01 13:00:00,-1.85516675926454,8.80173049944952,80.9121034896199,1,1e+05
"2336",-78.8197,35.8652,2020-05-01 13:00:00,0.4987612559373,9.28425145446485,86.4460878601569,1,1e+05
"1431",-82.5844,35.6062,2020-05-01 13:00:00,-1.85330876367811,10.6341922502337,116.520798188456,1,5
"7541",-80.851473,35.281791,2020-05-01 13:00:00,-2.74137243936728,9.81504992015779,103.850327786512,1,5
"12281",-80.342,36.026,2020-05-01 13:00:00,-1.89810595754568,9.56459716570814,95.0843251683426,1,5
"23361",-78.8197,35.8652,2020-05-01 13:00:00,0.0297482643835236,9.61375554417512,92.4251806223917,1,5
"1432",-82.5844,35.6062,2020-05-01 13:00:00,-1.56687684197357,10.3638312474158,109.864101162825,1,2
"7542",-80.851473,35.281791,2020-05-01 13:00:00,-0.623380944700155,6.9998808419042,49.3869356030727,1,2
"12282",-80.342,36.026,2020-05-01 13:00:00,-2.06229329812048,8.15923729747899,70.8262069240449,1,2
"23362",-78.8197,35.8652,2020-05-01 13:00:00,0.86180844556759,8.88715408799356,79.7242215805922,1,2
"144",-82.5844,35.6062,2020-05-01 14:00:00,0.998601654704219,2.17940139835282,5.74699571992021,1,1e+05
"755",-80.851473,35.281791,2020-05-01 14:00:00,-1.20034401076282,1.83519995117187,4.8087846049554,1,1e+05
"1229",-80.342,36.026,2020-05-01 14:00:00,-1.87373532188742,1.71148029833205,6.44004886806734,1,1e+05
"1441",-82.5844,35.6062,2020-05-01 14:00:00,0.844108306377008,2.08881354965916,5.07566087813437,1,5
"7551",-80.851473,35.281791,2020-05-01 14:00:00,-1.2424109785277,1.85925875795775,5.00042816860875,1,5
"12291",-80.342,36.026,2020-05-01 14:00:00,-1.76302626103247,1.91358618461517,6.77007368304016,1,5
"1442",-82.5844,35.6062,2020-05-01 14:00:00,0.723455427788744,1.97814059059254,4.43642795214678,1,2
"7552",-80.851473,35.281791,2020-05-01 14:00:00,-1.22992137402924,1.833218859063,4.8733979715182,1,2
"12292",-80.342,36.026,2020-05-01 14:00:00,-1.92665256342271,1.85201805552861,7.1419609781473,1,2
"756",-80.851473,35.281791,2020-05-01 15:00:00,-0.367571206504255,4.19848624274121,17.7623953223382,1,1e+05
"1230",-80.342,36.026,2020-05-01 15:00:00,-0.86554976039788,2.43970566516382,6.70134012035729,1,1e+05
"2337",-78.8197,35.8652,2020-05-01 15:00:00,2.26951276366817,2.51912238580039,11.4966657790934,1,1e+05
"7561",-80.851473,35.281791,2020-05-01 15:00:00,-0.447904219498478,4.12876088106689,17.2472846028728,1,5
"12301",-80.342,36.026,2020-05-01 15:00:00,-0.603424124218217,2.54978462671216,6.86552231630621,1,5
"23371",-78.8197,35.8652,2020-05-01 15:00:00,2.06271965674936,2.53599200643717,10.6860678390534,1,5
"7562",-80.851473,35.281791,2020-05-01 15:00:00,-0.450387830264128,4.10962649872426,17.0918791566666,1,2
